AlertID,Vin,Vehicle Number,Alert Subject,FMI,SPN,Alert Date,Estimated Cost of Repair
6838c0d0b6090ca426df19f2,3BPDX20X9KF106134,2282,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:17,15000
6838c0d7b6090ca426df19f4,3BPDX20X0LF108923,1333,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:17,4500
6838c0e3b6090ca426df19f6,3BPDXK0X2KF161685,1217,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:17,15000
6838c0eced0da60901de806e,1M2LR1GC6LM002966,2226,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 20:17,4500
6838c15bed0da60901de8070,1NP9X20X4FD253554,3097,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:19,15000
6838c163b6090ca426df19f8,1NP9LJ0X4GD299697,2065,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 20:19,15000
6838c1be102902b4f4e7b867,3BPZX20X2HF108029,2429,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 20:21,2500
6838c1cfed0da60901de8072,1M2LR7GC4MM001741,2320,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:21,4500
6838c1dbb6090ca426df19fc,5VCACDLE9EH217231,2451,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 20:21,2500
6838c1deed0da60901de8074,5VCACDVF3EH217456,2468,Vehicle Alert - Low Oil Pressure,1,100,5/29/2025 20:21,15000
6838c1dfed0da60901de8076,5VCACDLE3EH217242,2458,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 20:21,2500
6838c1e2102902b4f4e7b86b,3BPDKK9X7MF111272,2404,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:21,10000
6838c1e7ed0da60901de807a,5VCACSVF7FH219538,2286,Vehicle Alert - Low Coolant Level,17,111,5/29/2025 20:21,12000
6838c246b6090ca426df1a00,3BPZX30X3JF174496,1259,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:23,4500
6838c247ca33cff86dfef3da,5VCACLLE9AH210543,1239,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:23,10000
6838c24c102902b4f4e7b86f,3BPZXK0X1JF174514,1238,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 20:23,15000
6838c2a8ca33cff86dfef3dc,3BPDL20X6HF174248,1628,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:25,15000
6838c2b0b6090ca426df1a02,3BPDLK0XXKF161588,1674,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:25,15000
6838c2b9102902b4f4e7b877,3BPDXK0X1PF113389,2400,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 20:25,15000
6838c2bab6090ca426df1a04,5VCACS8F0BH211951,2212,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 20:25,15000
6838c2baca33cff86dfef3de,3BPDX20X0NF110898,2295,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:25,15000
6838c2ceca33cff86dfef3e0,3BPZLJ0X8FF100004,1500,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 20:25,20000
6838c330e775a2f3b3d250f5,3BPDX20X7JF160708,8695,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:27,15000
6838c336e775a2f3b3d250f7,3BPDX20XXJF162081,7304,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:27,15000
6838c39aed0da60901de807e,1NPCLK0X0PD813511,1456,Vehicle Alert - Engine Temperature,16,175,5/29/2025 20:29,4500
6838c4a1e775a2f3b3d250ff,3BPDX20X7MF110850,2523,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:33,15000
6838c4b4102902b4f4e7b881,5VCACDKF2AH211095,2408,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:33,12000
6838c4b4e775a2f3b3d25101,3BPDXK0X8LF106949,1243,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:33,4500
6838c504ca33cff86dfef3ee,3BPDL20X7JF174264,1644,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:35,15000
6838c50fe775a2f3b3d25103,3BPDXK0X6NF110954,2426,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 20:35,12000
6838c50fe775a2f3b3d25104,3BPDXK0X6NF110954,2426,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 20:35,15000
6838c517102902b4f4e7b883,3BPDX20X9LF108838,2288,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:35,4500
6838c518102902b4f4e7b885,3BPDX20X3NF110894,2291,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:35,15000
6838c58d102902b4f4e7b887,3BPDXK0XXJF161660,2433,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:37,2200
6838c60fb6090ca426df1a12,1M2AV02C5HM016823,2500,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 20:39,4500
6838c628b6090ca426df1a14,3BPZL70X0HF174698,2409,Vehicle Alert - Low Oil Pressure,18,100,5/29/2025 20:40,4500
6838c686102902b4f4e7b88b,1NPSLP0X0DD174552,3027,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 20:41,4500
6838c703102902b4f4e7b88f,3BPDX20X1MF110844,2517,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:43,15000
6838c704b6090ca426df1a1a,3BPDX20X9MF110851,2524,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:43,15000
6838c757e775a2f3b3d2510f,3BPDL20X5HF174239,1619,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:45,15000
6838c75b102902b4f4e7b891,5VCACLLE9FH219234,3245,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:45,6500
6838c761b6090ca426df1a1c,5VCACDLE5CH213741,2236,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:45,15000
6838c761b6090ca426df1a1e,1NPCXKEX5KD624746,3445,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:45,4500
6838c762102902b4f4e7b893,3BPDXK0X0LF108792,1214,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 20:45,15000
6838c77db6090ca426df1a20,1NPSXHEX8ED244531,1065,Vehicle Alert - Engine Cylinder Miss Fire,31,1327,5/29/2025 20:45,15000
6838c77eed0da60901de8086,3BPZX20X8EF245097,2245,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 20:45,2500
6838c78c102902b4f4e7b895,3BPZL70X3HF107786,1390,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 20:46,20000
6838c7ece775a2f3b3d25111,3BPZXK0X9JF174485,1204,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:47,15000
6838c85cb6090ca426df1a24,3BPDXK0XXMF111040,2398,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:49,15000
6838c8fc102902b4f4e7b89f,1M2LR7GC9RM002309,2329,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:52,12000
6838c952b6090ca426df1a2c,5VCACLKH69H208935,1256,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 20:53,1200
6838c95a102902b4f4e7b8a3,5VCACDLE99H209295,2430,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:53,12000
6838c969ed0da60901de8090,3BPDXKEX5KF105376,3000,Vehicle Alert - Engine Temperature,16,175,5/29/2025 20:54,2500
6838c9b8e775a2f3b3d25117,3BPDL20X3LF108250,1690,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:55,4500
6838c9b9e775a2f3b3d25119,3BPDL20X5KF106241,3286,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:55,15000
6838c9c5ed0da60901de8094,3BPDXK0X6LF108957,2424,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:55,15000
6838c9c6ca33cff86dfef410,3BPDXK0X7JF161714,2254,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 20:55,2200
6838c9c9102902b4f4e7b8a7,3BPDX20X5PF114691,2204,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 20:55,25000
6838c9eb102902b4f4e7b8a9,3BPZLJ0X6FF100003,1406,Vehicle Alert - Water in Fuel System Fault,15,97,5/29/2025 20:56,4500
6838cba4e775a2f3b3d25121,1M2AV02C2AM006885,1242,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 21:03,20000
6838cbb1e775a2f3b3d25123,3BPDX20X4PF114908,1276,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:03,25000
6838cbc0b6090ca426df1a38,3BPDL20X5LF108251,1691,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 21:04,7500
6838cbc9b6090ca426df1a3a,3BPDLK0X5LF108900,1697,Vehicle Alert - Engine Temperature,16,175,5/29/2025 21:04,12000
6838cbcb102902b4f4e7b8ab,5VCACDLE6GH221661,1600,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 21:04,2500
6838cbd2b6090ca426df1a3c,3BPDXK0X2JF192532,2194,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 21:04,2200
6838cc20b6090ca426df1a3e,3BPZX20X9EF245500,1361,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:05,12000
6838cc41e775a2f3b3d25125,3BPDX20XXJF161268,1227,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:06,15000
6838cc4aed0da60901de809c,5VCACSLE5EH217036,7446,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 21:06,2500
6838cca0e775a2f3b3d2512d,1NPSLP0X7CD154720,3061,Vehicle Alert - Accelerator Pedal Concern,2,91,5/29/2025 21:07,4500
6838ccb5ca33cff86dfef41e,3BPDXK0X9MF110915,2552,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 21:08,10000
6838cd05b6090ca426df1a44,3BPZL70X9FF296327,1214,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 21:09,20000
6838cd0eb6090ca426df1a46,3BPDXK0X7MF110928,2731,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 21:09,15000
6838cd1de775a2f3b3d25133,5VCACD8F1BH212389,2711,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 21:09,15000
6838cd27ca33cff86dfef420,5VCACSVF6DH216045,2255,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 21:09,20000
6838cd31ca33cff86dfef422,5VCACL8F3BH212727,2024,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/29/2025 21:10,2500
6838cd37ca33cff86dfef424,5VCACLLE2CH214372,2293,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:10,15000
6838cd9cb6090ca426df1a48,3BPDL70X5KF105510,1293,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 21:11,4500
6838cda5102902b4f4e7b8b3,5VCACL8F0BH212734,2027,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/29/2025 21:12,2500
6838ce11e775a2f3b3d25137,3BPDL20X6LF108890,1707,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:13,4500
6838ce11e775a2f3b3d25139,3BPDL20X3MF110713,3326,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:13,15000
6838ce22ed0da60901de80a0,3BPDX20X1NF110893,2290,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:14,15000
6838ce7be775a2f3b3d2513b,1NPSXHEX4ED244560,3049,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 21:15,5000
6838cea2b6090ca426df1a4c,5VCACDLE3CH213379,2819,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 21:16,4500
6838cea2b6090ca426df1a4e,5VCACLLE9GH220076,8525,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:16,3200
6838cf1be775a2f3b3d2513f,3BPZL70XXFF296644,1203,Vehicle Alert - Water in Fuel System Fault,15,97,5/29/2025 21:18,4500
6838cf1ce775a2f3b3d25141,1NPCLK0X0GD357364,3085,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 21:18,12000
6838cf6eca33cff86dfef42c,2NP3L20X4HM449038,3081,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:19,12000
6838cfe2102902b4f4e7b8b5,3BPDLK0X5LF108962,2483,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:21,4500
6838d003102902b4f4e7b8bd,3BPDXK0X4KF106283,2403,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 21:22,4800
6838d00eca33cff86dfef436,3BPDL70X7JF160944,1225,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 21:22,15000
6838d00f102902b4f4e7b8bf,3BPDX20X5MF110846,2519,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:22,15000
6838d010ca33cff86dfef438,3BPDX20X0MF110849,2522,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:22,15000
6838d05fb6090ca426df1a54,1M2LR02C0JM003609,2108,Vehicle Alert - Engine Cylinder Miss Fire,31,1328,5/29/2025 21:23,5500
6838d06fed0da60901de80a8,5VCACDLE1FH219220,1572,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:23,6500
6838d070ed0da60901de80aa,3BPDL20X9HF174244,1624,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:24,15000
6838d070e775a2f3b3d2514b,3BPDL20X3KF106237,3307,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:24,15000
6838d07de775a2f3b3d2514d,3BPDXK0X6LF108957,2424,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 21:24,15000
6838d07eca33cff86dfef440,3BPDXK0X2LF108793,1215,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:24,4500
6838d0f8e775a2f3b3d25153,3BPDX20X6KF106138,2286,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:26,15000
6838d0f8e775a2f3b3d25155,3BPDX20X3NF110944,2296,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:26,15000
6838d102ca33cff86dfef442,3BPDXK0X7LF106862,2413,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:26,4500
6838d102ca33cff86dfef444,3BPDLK0X8JF192787,2427,Vehicle Alert - Engine Temperature,16,175,5/29/2025 21:26,4500
6838d14bca33cff86dfef448,3BPDX20X7PF114370,2622,Vehicle Alert - Accelerator Pedal Concern,2,91,5/29/2025 21:27,1500
6838d14f102902b4f4e7b8c3,5VCACLLE4EH217390,2045,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:27,15000
6838d158ed0da60901de80ae,5VCACSLE3EH217178,2608,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:27,15000
6838d1bde775a2f3b3d25157,3BPDXK0X6LF107291,2266,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 21:29,15000
6838d1ce102902b4f4e7b8c5,1NP9X20X9FD253551,3095,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:29,15000
6838d241b6090ca426df1a58,1M2AU14CXGM003098,2283,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:31,4500
6838d25ced0da60901de80b4,1M2AX13C0HM039196,3054,Vehicle Alert - Coolant Issues,0,110,5/29/2025 21:32,4500
6838d25ced0da60901de80b5,1M2AX13C0HM039196,3054,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 21:32,4500
6838d2b3102902b4f4e7b8c9,3BPZX20X5JF177268,1262,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:33,4500
6838d2ceca33cff86dfef44c,5VCACDLE9GH221671,1610,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:34,3200
6838d2d5ca33cff86dfef44e,3BPDLK0X2JF162037,3443,Vehicle Alert - Engine Temperature,16,175,5/29/2025 21:34,4500
6838d2d6b6090ca426df1a5c,5VCACDLE4GH221674,1613,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:34,3200
6838d351ca33cff86dfef452,5VCACLLE3EH217395,2050,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:36,15000
6838d42fe775a2f3b3d2515f,2NP3L20X2HM449040,3079,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 21:39,4850
6838d42fe775a2f3b3d25161,3BPZLK0X9HF107830,2068,Vehicle Alert - Engine Temperature,16,175,5/29/2025 21:39,4500
6838d436ed0da60901de80bc,1M2AV02C8KM019965,1169,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 21:40,4500
6838d497b6090ca426df1a66,1M2LR7GC6LM001352,2253,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:41,4800
6838d49dca33cff86dfef460,5VCACD8F9AH211134,2461,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 21:41,15000
6838d4bdb6090ca426df1a68,1M2TE1GC3MM005904,2004,Vehicle Alert - Fan Control Circuit Concern,4,647,5/29/2025 21:42,4800
6838d524ed0da60901de80be,3BPDL20XXJF174274,1654,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:44,15000
6838d526ed0da60901de80c0,5VCACLLEXEH217362,3240,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 21:44,3750
6838d527ca33cff86dfef462,3BPDL20X9LF108768,3318,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:44,4500
6838d537ca33cff86dfef464,3BPDX20X5PF114691,2204,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 21:44,12000
6838d537ed0da60901de80c2,3BPDX20X0NF110898,2295,Vehicle Alert - Coolant Issues,0,110,5/29/2025 21:44,15000
6838d537ed0da60901de80c3,3BPDX20X0NF110898,2295,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 21:44,15000
6838d5b6b6090ca426df1a6c,3BPDX20X5LF108836,7452,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:46,4500
6838d601ed0da60901de80ca,3BPZX20X4EF245095,2243,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 21:47,2500
6838d619102902b4f4e7b8d1,5VCACSLE0EH216991,2362,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:48,15000
6838d685b6090ca426df1a70,1M2AV02C6FM013412,2470,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 21:49,4500
6838d697ca33cff86dfef46a,1M2GR2GC8KM001842,3427,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 21:50,4500
6838d6f2ca33cff86dfef46c,1M2LR7GCXLM001354,2294,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:51,4800
6838d70aca33cff86dfef46e,1M2LR1GC3MM004871,2424,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 21:52,4500
6838d71eca33cff86dfef470,5VCACRJF5AH209873,2422,Vehicle Alert - High Coolant Temperature,15,110,5/29/2025 21:52,12000
6838d720ca33cff86dfef472,3BPDXK0X5KF105658,2457,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:52,15000
6838d787ca33cff86dfef474,3BPDL20X5HF174239,1619,Vehicle Alert - Coolant Issues,0,110,5/29/2025 21:54,4500
6838d787ca33cff86dfef475,3BPDL20X5HF174239,1619,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 21:54,4500
6838d796ed0da60901de80d0,3BPDXK0X2LF105988,1213,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:54,4500
6838d809e775a2f3b3d2516d,3BPDXK0X1JF161613,1205,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:56,15000
6838d80fb6090ca426df1a78,3BPDX20X0KF106264,1318,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 21:56,15000
6838d810b6090ca426df1a7a,1CYCEZ482BT049980,1223,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 21:56,2500
6838d87bb6090ca426df1a7e,3BPZH08X2AF719982,2750,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 21:58,4800
6838d94fca33cff86dfef478,3BPDXK0X6KF106124,2432,Vehicle Alert - Turbo VGT Actuator Concern,2,641,5/29/2025 22:01,15000
6838d97c102902b4f4e7b8df,3BPDL20X8JF184172,2509,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:02,15000
6838d97ced0da60901de80d6,3BPDX20X7MF110847,2520,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:02,15000
6838d9d2ed0da60901de80d8,5VCACLEF6LC232232,1205,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 22:04,4800
6838d9e9e775a2f3b3d2516f,3BPDX20X8KF161657,2345,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:04,15000
6838d9f1e775a2f3b3d25171,3BPDXK0X6MF110810,2494,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 22:04,12000
6838da64ca33cff86dfef47c,SVCACLLR0GH220080,8529,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:06,12000
6838da6bca33cff86dfef47e,3BPDX20XXPF114301,2600,Vehicle Alert - Accelerator Pedal Concern,2,91,5/29/2025 22:06,1500
6838da6b102902b4f4e7b8e1,5VCACSLE3CH213337,2269,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 22:06,4500
6838dae0d03d4b7bc1b913dd,1CYCEZ482BT049980,1223,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 22:08,4500
6838dae5ed0da60901de80da,3BPDXK0X0KF161684,1358,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 22:08,15000
6838dafce775a2f3b3d25173,1M2AV17C8JM011961,2062,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:09,5500
6838db05b6090ca426df1a82,3BPZX20X1JF174402,1301,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:09,4500
6838db58e775a2f3b3d25177,1M2AV02C3EM010966,1353,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 22:10,2500
6838dbcc1d40f1da40c18253,1M2GR2GC2KM001772,3036,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 22:12,12000
6838dbd65577dcd2d81c0c6e,1M2TE1GC9LM004609,1269,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 22:12,7500
6838dc305f4413f6d4e09671,3BPDL20X7JF174426,2497,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:14,15000
6838dc321f00cf35c83582c9,5VCACLLE6AH211276,2067,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:14,10000
6838dc53834643a82537ddaf,5VCACDLE4GH221657,1596,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:14,3200
6838dc555f4413f6d4e09675,5VCACLLEXEH217362,3240,Vehicle Alert - Coolant Issues,0,110,5/29/2025 22:14,3750
6838dc561d40f1da40c18255,3BPDL20X8KF105701,3335,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:14,15000
6838dd1b1d40f1da40c18259,5VCACLLE1CH213309,8644,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:18,15000
6838dd2a834643a82537ddb1,3BPDX20X6PF114313,1378,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:18,25000
6838dd3a1f00cf35c83582cd,3BPZL00X0BF115407,2751,Vehicle Alert - DPF Filter Plugging,16,3251,5/29/2025 22:18,15000
6838dd3b502a40ca9e4bbae3,3BPDLK0X6JF160937,1139,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 22:18,2200
6838de09834643a82537ddb5,3BPDLK0XXSF735963,5869,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 22:22,4500
6838de304b24b1408fdfbb3c,3BPDX20X0JF174742,2469,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 22:22,2400
6838de7d4360d9fccd5ea109,5VCACLUF0GH220054,1225,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 22:23,5600
6838de855f4413f6d4e09679,5VCACLUF3FH219480,1298,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 22:24,15000
6838def5502a40ca9e4bbae9,3BPDL20XXJF174274,1654,Vehicle Alert - Coolant Issues,0,110,5/29/2025 22:25,12000
6838def5502a40ca9e4bbaea,3BPDL20XXJF174274,1654,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 22:25,12000
6838defe4b24b1408fdfbb3e,3BPDXK0X0LF108954,2421,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 22:26,15000
6838deffb16b9df03fb8ef61,3BPZXK0X4JF184325,1293,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:26,4500
6838df827e57bb746ece7aeb,5VCACLLE3GH220400,8681,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:28,3200
6838df8b4b24b1408fdfbb40,3BPDX20X1KF103177,1314,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:28,15000
6838df8b4b24b1408fdfbb42,3BPDX20X0KF162232,2408,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:28,15000
6838df9959432da3fec77df3,3BPZL00X4BF115412,2756,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 22:28,3200
6838dfeb4360d9fccd5ea10d,1NP9L50X8DD211074,2325,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 22:30,12000
6838e01b7e57bb746ece7aed,1M2TE1GC5LM004784,2429,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 22:30,4500
6838e01c7e57bb746ece7aef,3BPDL20X5JF161478,1672,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:30,15000
6838e0714b24b1408fdfbb44,3BPDL20X4PF114399,2453,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 22:32,3500
6838e0e15f4413f6d4e0967b,3BPDXK0X1KF106287,2438,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 22:34,15000
6838e151f177cc12ae6e305b,3BPDL20X0LF105919,1696,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 22:36,4500
